run,model,train_size,fit,predict,score
6,RF,0.3,0.03768610954284668,0.0028879642486572266,1.0
6,KNN,0.3,0.00013709068298339844,0.0005130767822265625,1.0
6,BC,0.3,0.0007557868957519531,0.0006361007690429688,1.0
6,LR,0.4,0.006104946136474609,4.100799560546875e-05,0.8761904761904763
6,SVM,0.4,0.0006580352783203125,8.869171142578125e-05,0.738095238095238
6,MNB,0.4,0.00031304359436035156,3.910064697265625e-05,0.738095238095238
6,DT,0.4,0.00022602081298828125,5.984306335449219e-05,0.8666666666666666
6,RF,0.4,0.03805899620056152,0.002878904342651367,0.8761904761904763
6,KNN,0.4,0.00013399124145507812,0.0004971027374267578,0.6054421768707483
6,BC,0.4,0.0005059242248535156,0.0005860328674316406,0.8666666666666666
6,LR,0.5,0.006593942642211914,4.00543212890625e-05,1.0
6,SVM,0.5,0.0006761550903320312,8.916854858398438e-05,0.7777777777777778
6,MNB,0.5,0.00030422210693359375,3.886222839355469e-05,0.7164750957854406
6,DT,0.5,0.000225067138671875,5.91278076171875e-05,0.7777777777777778
6,RF,0.5,0.03767991065979004,0.0027909278869628906,0.7777777777777778
6,KNN,0.5,0.00012874603271484375,0.0004773139953613281,0.7777777777777777
6,BC,0.5,0.0005118846893310547,0.0005772113800048828,0.8279569892473119
6,LR,0.6,0.005350828170776367,3.910064697265625e-05,0.6095238095238095
6,SVM,0.6,0.0007040500640869141,9.894371032714844e-05,0.6095238095238095
6,MNB,0.6,0.0003077983856201172,4.00543212890625e-05,0.6095238095238095
6,DT,0.6,0.00024700164794921875,6.198883056640625e-05,0.6462585034013605
6,RF,0.6,0.03873014450073242,0.002892017364501953,0.7489177489177489
6,KNN,0.6,0.0002009868621826172,0.0005471706390380859,0.6095238095238095
6,BC,0.6,0.0005424022674560547,0.000576019287109375,0.6312925170068027
6,LR,0.7,0.006263017654418945,5.1021575927734375e-05,0.8095238095238096
6,SVM,0.7,0.0008089542388916016,0.0001010894775390625,0.8095238095238096
6,MNB,0.7,0.0003342628479003906,3.981590270996094e-05,0.768944099378882
6,DT,0.7,0.00024199485778808594,6.079673767089844e-05,0.7142857142857143
6,RF,0.7,0.038559913635253906,0.0028791427612304688,1.0
6,KNN,0.7,0.00019693374633789062,0.0006780624389648438,0.8095238095238096
6,BC,0.7,0.0005469322204589844,0.0005371570587158203,0.5657142857142857
6,LR,0.8,0.006887912750244141,3.981590270996094e-05,1.0
6,SVM,0.8,0.0008411407470703125,0.00010395050048828125,1.0
6,MNB,0.8,0.00032591819763183594,3.886222839355469e-05,1.0
6,DT,0.8,0.0002560615539550781,5.984306335449219e-05,0.7777777777777778
6,RF,0.8,0.03827023506164551,0.0028150081634521484,1.0
6,KNN,0.8,0.00013685226440429688,0.0004911422729492188,0.7142857142857143
6,BC,0.8,0.0005278587341308594,0.0005350112915039062,1.0
6,LR,0.9,0.006560087203979492,3.790855407714844e-05,0.8095238095238096
6,SVM,0.9,0.00090789794921875,0.00011801719665527344,0.8095238095238096
6,MNB,0.9,0.0003299713134765625,3.886222839355469e-05,0.8095238095238096
6,DT,0.9,0.00024580955505371094,5.817413330078125e-05,0.7142857142857143
6,RF,0.9,0.03825974464416504,0.0028061866760253906,0.823529411764706
6,KNN,0.9,0.00013589859008789062,0.0005040168762207031,0.8095238095238096
6,BC,0.9,0.0005249977111816406,0.0005710124969482422,0.8095238095238096
6,LR,1.0,0.007032871246337891,5.2928924560546875e-05,0.7222222222222222
6,SVM,1.0,0.0009438991546630859,0.00011110305786132812,0.7222222222222222
6,MNB,1.0,0.0003800392150878906,4.100799560546875e-05,0.7222222222222222
6,DT,1.0,0.0005388259887695312,7.104873657226562e-05,0.7619047619047619
6,RF,1.0,0.03921699523925781,0.0028641223907470703,0.7222222222222222
6,KNN,1.0,0.0001583099365234375,0.0005178451538085938,0.5238095238095238
6,BC,1.0,0.0005352497100830078,0.0005290508270263672,0.861111111111111
7,LR,0.1,0.003432035446166992,3.910064697265625e-05,0.702415458937198
7,SVM,0.1,0.0004496574401855469,6.008148193359375e-05,0.55
7,MNB,0.1,0.00027108192443847656,3.790855407714844e-05,0.702415458937198
7,DT,0.1,0.00020194053649902344,5.793571472167969e-05,0.4594202898550725
7,RF,0.1,0.03688693046569824,0.0027730464935302734,0.7333333333333333
7,KNN,0.1,0.00013184547424316406,0.0004661083221435547,0.19973009446693657
7,BC,0.1,0.0005021095275878906,0.0005707740783691406,0.702415458937198
7,LR,0.2,0.003907203674316406,3.7670135498046875e-05,0.5555555555555556
7,SVM,0.2,0.0004904270172119141,6.985664367675781e-05,0.3952380952380952
7,MNB,0.2,0.00027298927307128906,3.695487976074219e-05,0.6095238095238095
7,DT,0.2,0.000202178955078125,5.91278076171875e-05,0.5904761904761904
7,RF,0.2,0.03633284568786621,0.0027360916137695312,0.6222222222222223
7,KNN,0.2,0.00012183189392089844,0.0004661083221435547,0.2582972582972583
7,BC,0.2,0.0004937648773193359,0.0005700588226318359,0.6174603174603174
7,LR,0.3,0.004038810729980469,3.814697265625e-05,0.46984126984126984
7,SVM,0.3,0.0005130767822265625,7.510185241699219e-05,0.46984126984126984
7,MNB,0.3,0.0002932548522949219,3.790855407714844e-05,0.4487394957983194
7,DT,0.3,0.0002541542053222656,6.413459777832031e-05,0.43809523809523804
7,RF,0.3,0.04060482978820801,0.002821207046508789,0.6
7,KNN,0.3,0.00019812583923339844,0.0006227493286132812,0.3595620066208301
7,BC,0.3,0.0005550384521484375,0.00057220458984375,0.46984126984126984
7,LR,0.4,0.005081892013549805,4.00543212890625e-05,1.0
7,SVM,0.4,0.0007569789886474609,0.00011897087097167969,1.0
7,MNB,0.4,0.0003268718719482422,4.00543212890625e-05,1.0
7,DT,0.4,0.00023508071899414062,6.198883056640625e-05,1.0
7,RF,0.4,0.03786802291870117,0.0028290748596191406,1.0
7,KNN,0.4,0.00013399124145507812,0.0004892349243164062,0.6833333333333333
7,BC,0.4,0.0005230903625488281,0.0005609989166259766,1.0
7,LR,0.5,0.005388975143432617,4.00543212890625e-05,0.7571428571428571
7,SVM,0.5,0.0006787776947021484,9.512901306152344e-05,0.6698412698412699
7,MNB,0.5,0.0002999305725097656,3.790855407714844e-05,0.7571428571428571
7,DT,0.5,0.0002219676971435547,5.984306335449219e-05,0.9319727891156463
7,RF,0.5,0.03779888153076172,0.0029349327087402344,0.8285714285714285
7,KNN,0.5,0.00014591217041015625,0.0005221366882324219,0.5326530612244899
7,BC,0.5,0.0005459785461425781,0.0006010532379150391,0.6938775510204083
7,LR,0.6,0.00715184211730957,5.507469177246094e-05,0.8933333333333333
7,SVM,0.6,0.0007920265197753906,0.00010395050048828125,0.8933333333333333
7,MNB,0.6,0.0003399848937988281,3.910064697265625e-05,0.8933333333333333
7,DT,0.6,0.00028395652770996094,6.794929504394531e-05,0.8
7,RF,0.6,0.039958953857421875,0.003031015396118164,0.8933333333333333
7,KNN,0.6,0.0001499652862548828,0.0005030632019042969,0.8933333333333333
7,BC,0.6,0.0005440711975097656,0.0005900859832763672,0.8933333333333333
7,LR,0.7,0.0072667598724365234,4.8160552978515625e-05,0.7142857142857143
7,SVM,0.7,0.0007951259613037109,0.00010085105895996094,0.5428571428571428
7,MNB,0.7,0.0003440380096435547,4.100799560546875e-05,0.7142857142857143
7,DT,0.7,0.0003228187561035156,6.389617919921875e-05,0.7142857142857143
7,RF,0.7,0.03787374496459961,0.0027740001678466797,1.0
7,KNN,0.7,0.0001380443572998047,0.0004949569702148438,0.8148148148148149
7,BC,0.7,0.0005199909210205078,0.000576019287109375,0.7142857142857143
7,LR,0.8,0.007252931594848633,3.814697265625e-05,0.8571428571428571
7,SVM,0.8,0.0008111000061035156,0.00010585784912109375,0.6952380952380953
7,MNB,0.8,0.0003170967102050781,3.886222839355469e-05,0.6952380952380953
7,DT,0.8,0.0002377033233642578,6.127357482910156e-05,0.9238095238095239
7,RF,0.8,0.03728508949279785,0.0027420520782470703,0.9238095238095239
7,KNN,0.8,0.00012993812561035156,0.0004858970642089844,0.5904761904761904
7,BC,0.8,0.0005118846893310547,0.0005192756652832031,1.0
7,LR,0.9,0.007244110107421875,5.2928924560546875e-05,1.0
7,SVM,0.9,0.000926971435546875,0.00012230873107910156,1.0
7,MNB,0.9,0.0003421306610107422,3.886222839355469e-05,1.0
7,DT,0.9,0.00026702880859375,6.127357482910156e-05,1.0
7,RF,0.9,0.039530038833618164,0.003032684326171875,1.0
7,KNN,0.9,0.00015997886657714844,0.0005269050598144531,1.0
7,BC,0.9,0.0005838871002197266,0.0006089210510253906,1.0
7,LR,1.0,0.008030891418457031,4.887580871582031e-05,1.0
7,SVM,1.0,0.0009920597076416016,0.00011801719665527344,1.0
7,MNB,1.0,0.00036597251892089844,3.910064697265625e-05,1.0
7,DT,1.0,0.00044989585876464844,6.604194641113281e-05,1.0
7,RF,1.0,0.03911399841308594,0.0028460025787353516,1.0
7,KNN,1.0,0.00014495849609375,0.0005240440368652344,0.8285714285714285
7,BC,1.0,0.0005471706390380859,0.0005400180816650391,1.0
8,LR,0.1,0.0030908584594726562,4.00543212890625e-05,0.5205314009661836
8,SVM,0.1,0.0004260540008544922,5.91278076171875e-05,0.26666666666666666
8,MNB,0.1,0.00025916099548339844,3.695487976074219e-05,0.5555555555555556
8,DT,0.1,0.00018215179443359375,6.079673767089844e-05,0.5253968253968254
8,RF,0.1,0.03682398796081543,0.0027561187744140625,0.5111111111111111
8,KNN,0.1,0.00011587142944335938,0.00044798851013183594,0.1898148148148148
8,BC,0.1,0.0004649162292480469,0.0005710124969482422,0.5205314009661836
8,LR,0.2,0.00401616096496582,3.790855407714844e-05,0.43809523809523804
8,SVM,0.2,0.0004801750183105469,7.104873657226562e-05,0.31941391941391944
8,MNB,0.2,0.0002770423889160156,3.695487976074219e-05,0.4857142857142857
8,DT,0.2,0.00030493736267089844,7.605552673339844e-05,0.7142857142857143
8,RF,0.2,0.0375971794128418,0.0029439926147460938,0.4857142857142857
8,KNN,0.2,0.00013589859008789062,0.0004870891571044922,0.3095238095238095
8,BC,0.2,0.0005018711090087891,0.0005838871002197266,0.4727272727272727
8,LR,0.3,0.004452228546142578,4.673004150390625e-05,0.872549019607843
8,SVM,0.3,0.000553131103515625,7.486343383789062e-05,0.4298245614035087
8,MNB,0.3,0.00029277801513671875,3.933906555175781e-05,0.738095238095238
8,DT,0.3,0.00022292137145996094,6.103515625e-05,0.48826530612244895
8,RF,0.3,0.03801989555358887,0.002816915512084961,0.865079365079365
8,KNN,0.3,0.00013494491577148438,0.00047898292541503906,0.45350140056022414
8,BC,0.3,0.0005259513854980469,0.0005781650543212891,0.7773109243697479
8,LR,0.4,0.005601167678833008,3.790855407714844e-05,1.0
8,SVM,0.4,0.0005738735198974609,8.606910705566406e-05,0.7266666666666667
8,MNB,0.4,0.00029277801513671875,3.933906555175781e-05,0.7045454545454545
8,DT,0.4,0.0002110004425048828,6.103515625e-05,0.9
8,RF,0.4,0.03675198554992676,0.0027480125427246094,0.9094736842105263
8,KNN,0.4,0.00012493133544921875,0.0004630088806152344,0.45306122448979597
8,BC,0.4,0.0004968643188476562,0.00055694580078125,1.0
8,LR,0.5,0.005949974060058594,6.604194641113281e-05,1.0
8,SVM,0.5,0.0006742477416992188,0.00010895729064941406,1.0
8,MNB,0.5,0.000308990478515625,3.814697265625e-05,1.0
8,DT,0.5,0.0002338886260986328,5.888938903808594e-05,1.0
8,RF,0.5,0.03803396224975586,0.002874135971069336,1.0
8,KNN,0.5,0.0001838207244873047,0.0005280971527099609,1.0
8,BC,0.5,0.0005159378051757812,0.0005409717559814453,1.0
8,LR,0.6,0.0067250728607177734,5.1021575927734375e-05,1.0
8,SVM,0.6,0.0007569789886474609,0.00010585784912109375,0.75
8,MNB,0.6,0.0003199577331542969,3.910064697265625e-05,0.75
8,DT,0.6,0.00024771690368652344,6.222724914550781e-05,1.0
8,RF,0.6,0.03827190399169922,0.0028290748596191406,1.0
8,KNN,0.6,0.00013899803161621094,0.0004899501800537109,0.7222222222222222
8,BC,0.6,0.0005309581756591797,0.0005609989166259766,1.0
8,LR,0.7,0.005593061447143555,3.790855407714844e-05,0.753968253968254
8,SVM,0.7,0.0007302761077880859,0.0001010894775390625,0.7663865546218488
8,MNB,0.7,0.0003077983856201172,3.719329833984375e-05,0.753968253968254
8,DT,0.7,0.00023889541625976562,6.127357482910156e-05,0.6938775510204083
8,RF,0.7,0.037187814712524414,0.002733945846557617,0.6857142857142857
8,KNN,0.7,0.00013065338134765625,0.00047898292541503906,0.753968253968254
8,BC,0.7,0.0004971027374267578,0.0005788803100585938,0.7679738562091503
8,LR,0.8,0.006453990936279297,3.790855407714844e-05,0.8367346938775511
8,SVM,0.8,0.0007798671722412109,0.00010919570922851562,0.7687074829931972
8,MNB,0.8,0.0003161430358886719,3.790855407714844e-05,0.8367346938775511
8,DT,0.8,0.00024318695068359375,6.103515625e-05,0.8095238095238094
8,RF,0.8,0.03735923767089844,0.0027468204498291016,0.8095238095238094
8,KNN,0.8,0.00013113021850585938,0.00048279762268066406,0.8367346938775511
8,BC,0.8,0.0005252361297607422,0.0005948543548583984,0.849624060150376
8,LR,0.9,0.0069730281829833984,4.076957702636719e-05,1.0
8,SVM,0.9,0.0009248256683349609,0.00010919570922851562,0.8412698412698413
8,MNB,0.9,0.0003631114959716797,3.981590270996094e-05,0.8412698412698413
8,DT,0.9,0.00026798248291015625,5.984306335449219e-05,1.0
8,RF,0.9,0.039122819900512695,0.0029001235961914062,1.0
8,KNN,0.9,0.00018787384033203125,0.0005450248718261719,0.6303854875283447
8,BC,0.9,0.0005640983581542969,0.0005469322204589844,0.8888888888888888
8,LR,1.0,0.007887125015258789,5.2928924560546875e-05,1.0
8,SVM,1.0,0.0009958744049072266,0.00011587142944335938,1.0
8,MNB,1.0,0.00035309791564941406,3.910064697265625e-05,1.0
8,DT,1.0,0.00027489662170410156,5.984306335449219e-05,1.0
8,RF,1.0,0.03902721405029297,0.0028188228607177734,1.0
8,KNN,1.0,0.00014400482177734375,0.0005140304565429688,1.0
8,BC,1.0,0.0005331039428710938,0.0005381107330322266,1.0
9,LR,0.1,0.0027189254760742188,3.886222839355469e-05,0.3062770562770562
9,SVM,0.1,0.00042176246643066406,5.7220458984375e-05,0.34937888198757766
9,MNB,0.1,0.00025391578674316406,3.62396240234375e-05,0.2683982683982684
9,DT,0.1,0.00017786026000976562,6.031990051269531e-05,0.3771428571428571
9,RF,0.1,0.03737592697143555,0.002819061279296875,0.29931972789115646
9,KNN,0.1,0.0001289844512939453,0.0004718303680419922,0.1862348178137652
9,BC,0.1,0.0005152225494384766,0.0005829334259033203,0.3136645962732919
9,LR,0.2,0.0035991668701171875,3.886222839355469e-05,0.26792255363683937
9,SVM,0.2,0.0004601478576660156,7.104873657226562e-05,0.29115646258503397
9,MNB,0.2,0.00026488304138183594,3.695487976074219e-05,0.271585557299843
9,DT,0.2,0.00019502639770507812,6.008148193359375e-05,0.2755102040816327
9,RF,0.2,0.03781318664550781,0.0029718875885009766,0.26792255363683937
9,KNN,0.2,0.0001277923583984375,0.00048470497131347656,0.271585557299843
9,BC,0.2,0.000492095947265625,0.0005590915679931641,0.2675039246467818
9,LR,0.3,0.005529165267944336,4.100799560546875e-05,0.9206349206349208
9,SVM,0.3,0.0005888938903808594,9.512901306152344e-05,0.6984126984126985
9,MNB,0.3,0.00032901763916015625,4.291534423828125e-05,0.9206349206349208
9,DT,0.3,0.0002422332763671875,6.580352783203125e-05,0.7222222222222222
9,RF,0.3,0.037851810455322266,0.0028591156005859375,0.7761904761904761
9,KNN,0.3,0.0001308917999267578,0.0004801750183105469,0.6984126984126985
9,BC,0.3,0.0005140304565429688,0.0005960464477539062,0.7761904761904761
9,LR,0.4,0.004991292953491211,3.790855407714844e-05,0.5936507936507937
9,SVM,0.4,0.0005927085876464844,8.702278137207031e-05,0.4467120181405896
9,MNB,0.4,0.0002923011779785156,3.886222839355469e-05,0.5317460317460317
9,DT,0.4,0.0002079010009765625,6.103515625e-05,0.7095238095238094
9,RF,0.4,0.03733682632446289,0.002897977828979492,0.680952380952381
9,KNN,0.4,0.00023126602172851562,0.0005490779876708984,0.4222222222222222
9,BC,0.4,0.0005588531494140625,0.0006022453308105469,0.6011204481792717
9,LR,0.5,0.006949186325073242,5.6743621826171875e-05,0.75
9,SVM,0.5,0.0006880760192871094,8.893013000488281e-05,0.75
9,MNB,0.5,0.0003330707550048828,4.100799560546875e-05,0.75
9,DT,0.5,0.0004119873046875,7.605552673339844e-05,0.75
9,RF,0.5,0.03937792778015137,0.002977132797241211,0.75
9,KNN,0.5,0.00017905235290527344,0.0005698204040527344,0.5595238095238095
9,BC,0.5,0.0006129741668701172,0.0006279945373535156,0.75
9,LR,0.6,0.0062639713287353516,4.506111145019531e-05,1.0
9,SVM,0.6,0.0010950565338134766,0.00011110305786132812,1.0
9,MNB,0.6,0.00037288665771484375,4.076957702636719e-05,1.0
9,DT,0.6,0.000263214111328125,6.508827209472656e-05,1.0
9,RF,0.6,0.03817605972290039,0.0027680397033691406,1.0
9,KNN,0.6,0.00013494491577148438,0.0004961490631103516,0.7999999999999999
9,BC,0.6,0.0005159378051757812,0.0005769729614257812,1.0
9,LR,0.7,0.007124900817871094,3.600120544433594e-05,0.9428571428571428
9,SVM,0.7,0.0007052421569824219,9.179115295410156e-05,1.0
9,MNB,0.7,0.00031185150146484375,3.790855407714844e-05,1.0
9,DT,0.7,0.00023508071899414062,5.888938903808594e-05,1.0
9,RF,0.7,0.03733086585998535,0.0027599334716796875,1.0
9,KNN,0.7,0.000141143798828125,0.0005087852478027344,0.8285714285714285
9,BC,0.7,0.000827789306640625,0.0005960464477539062,1.0
9,LR,0.8,0.006400108337402344,3.981590270996094e-05,0.8148148148148149
9,SVM,0.8,0.0010671615600585938,0.000110626220703125,0.8148148148148149
9,MNB,0.8,0.0003399848937988281,4.00543212890625e-05,1.0
9,DT,0.8,0.0002551078796386719,6.079673767089844e-05,1.0
9,RF,0.8,0.038211822509765625,0.0028090476989746094,0.8148148148148149
9,KNN,0.8,0.0002818107604980469,0.0007100105285644531,0.7663865546218487
9,BC,0.8,0.0005421638488769531,0.0005888938903808594,0.823529411764706
9,LR,0.9,0.006404876708984375,7.128715515136719e-05,0.8888888888888888
9,SVM,0.9,0.0009031295776367188,0.00011086463928222656,0.7142857142857143
9,MNB,0.9,0.0003361701965332031,3.981590270996094e-05,0.8888888888888888
9,DT,0.9,0.00029206275939941406,6.4849853515625e-05,0.8055555555555555
9,RF,0.9,0.03805994987487793,0.0027990341186523438,0.8888888888888888
9,KNN,0.9,0.0001437664031982422,0.0005099773406982422,0.8888888888888888
9,BC,0.9,0.0006060600280761719,0.0005481243133544922,0.8888888888888888
9,LR,1.0,0.00653386116027832,3.790855407714844e-05,0.6761904761904761
9,SVM,1.0,0.0009191036224365234,0.00012087821960449219,0.5666666666666667
9,MNB,1.0,0.0003440380096435547,3.886222839355469e-05,0.5523809523809524
9,DT,1.0,0.0002579689025878906,6.198883056640625e-05,0.9428571428571428
9,RF,1.0,0.03762412071228027,0.002847909927368164,0.6224489795918368
9,KNN,1.0,0.00018215179443359375,0.0005278587341308594,0.49523809523809526
9,BC,1.0,0.0005366802215576172,0.0005729198455810547,0.5884353741496599
10,LR,0.1,0.00379180908203125,3.981590270996094e-05,0.7411477411477412
10,SVM,0.1,0.0004851818084716797,6.175041198730469e-05,0.5126262626262627
10,MNB,0.1,0.0002880096435546875,3.790855407714844e-05,0.7411477411477412
10,DT,0.1,0.00020694732666015625,6.222724914550781e-05,0.5538461538461538
10,RF,0.1,0.037718772888183594,0.002847909927368164,0.7411477411477412
10,KNN,0.1,0.00016570091247558594,0.0005440711975097656,0.19688109161793374
10,BC,0.1,0.0005021095275878906,0.0005638599395751953,0.618925518925519
10,LR,0.2,0.003849029541015625,4.1961669921875e-05,0.6083916083916084
10,SVM,0.2,0.0004956722259521484,7.009506225585938e-05,0.6083916083916084
10,MNB,0.2,0.00028896331787109375,3.886222839355469e-05,0.5499999999999999
10,DT,0.2,0.0002079010009765625,6.103515625e-05,0.611111111111111
10,RF,0.2,0.037383079528808594,0.0027921199798583984,0.611111111111111
10,KNN,0.2,0.000125885009765625,0.0004820823669433594,0.4931318681318681
10,BC,0.2,0.0004951953887939453,0.0005638599395751953,0.6083916083916084
10,LR,0.3,0.00413203239440918,3.790855407714844e-05,0.4854497354497354
10,SVM,0.3,0.0005090236663818359,7.605552673339844e-05,0.49416433239962654
10,MNB,0.3,0.0002810955047607422,3.719329833984375e-05,0.4904761904761905
10,DT,0.3,0.00020194053649902344,5.91278076171875e-05,0.5083333333333333
10,RF,0.3,0.03700685501098633,0.0027780532836914062,0.5370370370370371
10,KNN,0.3,0.00012612342834472656,0.00047707557678222656,0.43452380952380953
10,BC,0.3,0.0005292892456054688,0.0005619525909423828,0.5555555555555556
10,LR,0.4,0.00473785400390625,3.910064697265625e-05,0.7777777777777777
10,SVM,0.4,0.0005612373352050781,7.891654968261719e-05,0.5666666666666667
10,MNB,0.4,0.0003120899200439453,3.886222839355469e-05,0.7777777777777777
10,DT,0.4,0.00026226043701171875,6.29425048828125e-05,0.7777777777777777
10,RF,0.4,0.03793787956237793,0.002866029739379883,0.7777777777777777
10,KNN,0.4,0.0001418590545654297,0.0005040168762207031,0.6181818181818182
10,BC,0.4,0.0005681514739990234,0.0005710124969482422,0.7777777777777777
10,LR,0.5,0.0053768157958984375,3.910064697265625e-05,0.41758241758241754
10,SVM,0.5,0.0009551048278808594,0.00010967254638671875,0.41758241758241754
10,MNB,0.5,0.00032210350036621094,3.790855407714844e-05,0.364010989010989
10,DT,0.5,0.00023603439331054688,6.198883056640625e-05,0.6666666666666666
10,RF,0.5,0.037982940673828125,0.0028259754180908203,0.42857142857142855
10,KNN,0.5,0.0001480579376220703,0.0005099773406982422,0.6538461538461539
10,BC,0.5,0.0005147457122802734,0.0005462169647216797,0.6578947368421053
10,LR,0.6,0.006432056427001953,3.886222839355469e-05,1.0
10,SVM,0.6,0.0007429122924804688,9.894371032714844e-05,0.6666666666666666
10,MNB,0.6,0.000308990478515625,3.886222839355469e-05,1.0
10,DT,0.6,0.00023293495178222656,6.008148193359375e-05,1.0
10,RF,0.6,0.0381169319152832,0.0029320716857910156,1.0
10,KNN,0.6,0.0001862049102783203,0.0005218982696533203,0.7999999999999999
10,BC,0.6,0.0005271434783935547,0.0005528926849365234,1.0
10,LR,0.7,0.007708311080932617,5.1975250244140625e-05,0.9319727891156464
10,SVM,0.7,0.0007653236389160156,9.965896606445312e-05,0.7653061224489797
10,MNB,0.7,0.0003287792205810547,4.00543212890625e-05,0.7424812030075189
10,DT,0.7,0.0003981590270996094,7.772445678710938e-05,0.9047619047619048
10,RF,0.7,0.038954973220825195,0.0028731822967529297,0.9319727891156464
10,KNN,0.7,0.0001418590545654297,0.0005230903625488281,0.6785714285714286
10,BC,0.7,0.0005359649658203125,0.00060272216796875,0.9319727891156464
10,LR,0.8,0.007442951202392578,4.1961669921875e-05,1.0
10,SVM,0.8,0.0008680820465087891,0.00011396408081054688,1.0
10,MNB,0.8,0.00034999847412109375,4.100799560546875e-05,1.0
10,DT,0.8,0.0002617835998535156,6.29425048828125e-05,1.0
10,RF,0.8,0.03832292556762695,0.002792835235595703,1.0
10,KNN,0.8,0.0001442432403564453,0.0005087852478027344,1.0
10,BC,0.8,0.0005247592926025391,0.0005440711975097656,1.0
10,LR,0.9,0.006763935089111328,3.910064697265625e-05,1.0
10,SVM,0.9,0.0008652210235595703,0.00010895729064941406,1.0
10,MNB,0.9,0.00033092498779296875,3.933906555175781e-05,0.8626262626262626
10,DT,0.9,0.0002532005310058594,5.793571472167969e-05,1.0
10,RF,0.9,0.03854799270629883,0.0029129981994628906,1.0
10,KNN,0.9,0.00023174285888671875,0.0007302761077880859,0.8888888888888888
10,BC,0.9,0.0005471706390380859,0.0005357265472412109,1.0
10,LR,1.0,0.007291078567504883,4.887580871582031e-05,0.9238095238095239
10,SVM,1.0,0.0009500980377197266,0.00011491775512695312,0.8333333333333333
10,MNB,1.0,0.00035309791564941406,3.981590270996094e-05,0.8333333333333333
10,DT,1.0,0.00027179718017578125,6.29425048828125e-05,0.8367346938775511
10,RF,1.0,0.03940105438232422,0.0030639171600341797,0.7734335839598998
10,KNN,1.0,0.0001590251922607422,0.0005359649658203125,0.7333333333333333
10,BC,1.0,0.0005619525909423828,0.0005440711975097656,0.8095238095238094
11,LR,0.1,0.0035610198974609375,4.076957702636719e-05,0.7324929971988796
11,SVM,0.1,0.0004949569702148438,6.4849853515625e-05,0.461904761904762
11,MNB,0.1,0.0002758502960205078,3.790855407714844e-05,0.6666666666666666
11,DT,0.1,0.00019979476928710938,5.888938903808594e-05,0.49722222222222223
11,RF,0.1,0.036891937255859375,0.0027871131896972656,0.7324929971988796
11,KNN,0.1,0.00012421607971191406,0.0004680156707763672,0.1851851851851852
11,BC,0.1,0.0005009174346923828,0.0005688667297363281,0.6865740740740741
11,LR,0.2,0.0035958290100097656,3.719329833984375e-05,0.5476190476190476
11,SVM,0.2,0.00047016143798828125,6.914138793945312e-05,0.3233766233766234
11,MNB,0.2,0.00027108192443847656,3.790855407714844e-05,0.5222222222222223
11,DT,0.2,0.00019621849060058594,6.079673767089844e-05,0.6428571428571429
11,RF,0.2,0.03850293159484863,0.002899169921875,0.5476190476190476
11,KNN,0.2,0.00019216537475585938,0.0005338191986083984,0.251948051948052
11,BC,0.2,0.0006909370422363281,0.0006783008575439453,0.48412698412698413
11,LR,0.3,0.0048792362213134766,4.57763671875e-05,0.8412698412698413
11,SVM,0.3,0.0006890296936035156,8.606910705566406e-05,0.5376984126984127
11,MNB,0.3,0.0003960132598876953,4.100799560546875e-05,0.6984126984126985
11,DT,0.3,0.0002460479736328125,6.4849853515625e-05,0.8095238095238094
11,RF,0.3,0.039895057678222656,0.002933025360107422,0.8412698412698413
11,KNN,0.3,0.0001518726348876953,0.0005209445953369141,0.546031746031746
11,BC,0.3,0.000843048095703125,0.0005979537963867188,0.6964285714285714
11,LR,0.4,0.005487203598022461,5.4836273193359375e-05,0.7891156462585034
11,SVM,0.4,0.0006170272827148438,9.179115295410156e-05,0.673469387755102
11,MNB,0.4,0.00038909912109375,4.482269287109375e-05,0.8257456828885401
11,DT,0.4,0.0003218650817871094,8.130073547363281e-05,0.5476190476190477
11,RF,0.4,0.037964820861816406,0.0030639171600341797,0.7891156462585034
11,KNN,0.4,0.0001888275146484375,0.0005300045013427734,0.6675824175824177
11,BC,0.4,0.0005559921264648438,0.0006000995635986328,0.6700680272108842
11,LR,0.5,0.0054171085357666016,4.220008850097656e-05,0.76996336996337
11,SVM,0.5,0.0007212162017822266,9.584426879882812e-05,0.4711779448621553
11,MNB,0.5,0.00035309791564941406,4.100799560546875e-05,0.7441558441558441
11,DT,0.5,0.00024008750915527344,6.103515625e-05,0.736734693877551
11,RF,0.5,0.038910865783691406,0.003309965133666992,0.76996336996337
11,KNN,0.5,0.0001537799835205078,0.0005099773406982422,0.47789987789987787
11,BC,0.5,0.0005090236663818359,0.0005729198455810547,0.8441558441558442
11,LR,0.6,0.007241964340209961,5.507469177246094e-05,1.0
11,SVM,0.6,0.0007419586181640625,9.894371032714844e-05,1.0
11,MNB,0.6,0.00042176246643066406,4.1961669921875e-05,0.9504761904761905
11,DT,0.6,0.00030612945556640625,6.890296936035156e-05,0.8933333333333333
11,RF,0.6,0.03919625282287598,0.0029108524322509766,1.0
11,KNN,0.6,0.00029015541076660156,0.0007197856903076172,1.0
11,BC,0.6,0.0005869865417480469,0.0005440711975097656,0.8933333333333333
11,LR,0.7,0.005521059036254883,4.1961669921875e-05,0.8285714285714285
11,SVM,0.7,0.0008618831634521484,0.00011110305786132812,0.7058823529411765
