epoch,score,loss,model,run
51.0,0.5602,1.3899681568145752,CNN+Born,0
52.0,0.5679,1.3699642419815063,CNN+Born,0
53.0,0.5699,1.3714370727539062,CNN+Born,0
54.0,0.5548,1.425460934638977,CNN+Born,0
55.0,0.5384,1.4666861295700073,CNN+Born,0
56.0,0.5756,1.363686203956604,CNN+Born,0
57.0,0.562,1.4180617332458496,CNN+Born,0
58.0,0.5735,1.3777289390563965,CNN+Born,0
59.0,0.5722,1.388168454170227,CNN+Born,0
60.0,0.5615,1.40077543258667,CNN+Born,0
61.0,0.5618,1.412402868270874,CNN+Born,0
62.0,0.5773,1.3682825565338135,CNN+Born,0
63.0,0.573,1.3668233156204224,CNN+Born,0
64.0,0.5765,1.3662101030349731,CNN+Born,0
65.0,0.58,1.363724708557129,CNN+Born,0
66.0,0.5793,1.3726515769958496,CNN+Born,0
67.0,0.5722,1.374159336090088,CNN+Born,0
68.0,0.5468,1.4296009540557861,CNN+Born,0
69.0,0.5421,1.4473706483840942,CNN+Born,0
70.0,0.5716,1.3857415914535522,CNN+Born,0
71.0,0.5692,1.3917279243469238,CNN+Born,0
72.0,0.5811,1.3686853647232056,CNN+Born,0
73.0,0.2398,2.117619037628174,CNN+Born,0
74.0,0.5378,1.4633550643920898,CNN+Born,0
75.0,0.5655,1.404250144958496,CNN+Born,0
76.0,0.5789,1.3673827648162842,CNN+Born,0
77.0,0.5757,1.36806058883667,CNN+Born,0
78.0,0.5806,1.3585920333862305,CNN+Born,0
79.0,0.5788,1.369410514831543,CNN+Born,0
80.0,0.5718,1.3852206468582153,CNN+Born,0
81.0,0.5818,1.3741127252578735,CNN+Born,0
82.0,0.5832,1.3723409175872803,CNN+Born,0
83.0,0.5762,1.3685868978500366,CNN+Born,0
84.0,0.5816,1.358333706855774,CNN+Born,0
85.0,0.5866,1.3655894994735718,CNN+Born,0
86.0,0.5636,1.420184850692749,CNN+Born,0
87.0,0.5779,1.3773643970489502,CNN+Born,0
88.0,0.5829,1.3598567247390747,CNN+Born,0
89.0,0.5761,1.3773945569992065,CNN+Born,0
90.0,0.577,1.3752044439315796,CNN+Born,0
91.0,0.5781,1.3701592683792114,CNN+Born,0
92.0,0.5839,1.3681997060775757,CNN+Born,0
93.0,0.5807,1.382493019104004,CNN+Born,0
94.0,0.5826,1.3706499338150024,CNN+Born,0
95.0,0.5818,1.371049404144287,CNN+Born,0
96.0,0.5796,1.3696435689926147,CNN+Born,0
97.0,0.5705,1.3761322498321533,CNN+Born,0
98.0,0.5807,1.370392918586731,CNN+Born,0
99.0,0.5661,1.395198106765747,CNN+Born,0
100.0,0.5826,1.364047884941101,CNN+Born,0
1.0,0.4272,1.6690367460250854,CNN+SoftMax,0
2.0,0.4459,1.5979617834091187,CNN+SoftMax,0
3.0,0.4706,1.5374212265014648,CNN+SoftMax,0
4.0,0.4776,1.5084667205810547,CNN+SoftMax,0
5.0,0.4869,1.4787687063217163,CNN+SoftMax,0
6.0,0.4934,1.451664686203003,CNN+SoftMax,0
7.0,0.5044,1.4240880012512207,CNN+SoftMax,0
8.0,0.4856,1.4714397192001343,CNN+SoftMax,0
9.0,0.5169,1.3868716955184937,CNN+SoftMax,0
10.0,0.5215,1.3701496124267578,CNN+SoftMax,0
11.0,0.528,1.360336184501648,CNN+SoftMax,0
12.0,0.5305,1.3575822114944458,CNN+SoftMax,0
13.0,0.5122,1.4122231006622314,CNN+SoftMax,0
14.0,0.5504,1.3106023073196411,CNN+SoftMax,0
15.0,0.551,1.3014031648635864,CNN+SoftMax,0
16.0,0.55,1.3036301136016846,CNN+SoftMax,0
17.0,0.5586,1.2839279174804688,CNN+SoftMax,0
18.0,0.5613,1.271640658378601,CNN+SoftMax,0
19.0,0.5497,1.2939870357513428,CNN+SoftMax,0
20.0,0.5699,1.2602899074554443,CNN+SoftMax,0
21.0,0.5659,1.2629197835922241,CNN+SoftMax,0
22.0,0.5601,1.2605080604553223,CNN+SoftMax,0
23.0,0.559,1.2744407653808594,CNN+SoftMax,0
24.0,0.5712,1.2452645301818848,CNN+SoftMax,0
25.0,0.5693,1.2346125841140747,CNN+SoftMax,0
26.0,0.5673,1.2475130558013916,CNN+SoftMax,0
27.0,0.5696,1.2349823713302612,CNN+SoftMax,0
28.0,0.5782,1.2217885255813599,CNN+SoftMax,0
29.0,0.5677,1.2406617403030396,CNN+SoftMax,0
30.0,0.577,1.2210241556167603,CNN+SoftMax,0
31.0,0.5817,1.2072855234146118,CNN+SoftMax,0
32.0,0.579,1.2131246328353882,CNN+SoftMax,0
33.0,0.5715,1.22781503200531,CNN+SoftMax,0
34.0,0.5831,1.2117619514465332,CNN+SoftMax,0
35.0,0.582,1.2091203927993774,CNN+SoftMax,0
36.0,0.5856,1.2016026973724365,CNN+SoftMax,0
37.0,0.5887,1.1925745010375977,CNN+SoftMax,0
38.0,0.5912,1.1968084573745728,CNN+SoftMax,0
39.0,0.5875,1.1954548358917236,CNN+SoftMax,0
40.0,0.5907,1.1956337690353394,CNN+SoftMax,0
41.0,0.5906,1.1884337663650513,CNN+SoftMax,0
42.0,0.5804,1.2017754316329956,CNN+SoftMax,0
43.0,0.5863,1.1852833032608032,CNN+SoftMax,0
44.0,0.5905,1.1891939640045166,CNN+SoftMax,0
45.0,0.5901,1.1928627490997314,CNN+SoftMax,0
46.0,0.5873,1.1990461349487305,CNN+SoftMax,0
47.0,0.5933,1.1836401224136353,CNN+SoftMax,0
48.0,0.5773,1.2036242485046387,CNN+SoftMax,0
49.0,0.5851,1.1867927312850952,CNN+SoftMax,0
50.0,0.5858,1.1972283124923706,CNN+SoftMax,0
51.0,0.5914,1.1822106838226318,CNN+SoftMax,0
52.0,0.5898,1.1832444667816162,CNN+SoftMax,0
53.0,0.5956,1.1758480072021484,CNN+SoftMax,0
54.0,0.5905,1.180905818939209,CNN+SoftMax,0
55.0,0.5861,1.1938649415969849,CNN+SoftMax,0
56.0,0.5928,1.1792749166488647,CNN+SoftMax,0
